record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3nwoHMSdhwyBJyMNA,8846279,new_entry,original,,,"March 9 - As an anti-disinformation measure, state of Johor police in Malaysia have opened six investigation papers in connection with false reports on the Covid-19 infection after police received six reports on the matter between January and March 7 this year. Four of the cases were being investigated under Sections 203 and 505 of the Penal Code and the other two under Section 233 of the Communications and Multimedia Act 1998 (CMA). Sections 203 and 505 of the Penal Code deal with giving false information and statements conducing to public mischief, while Section 233 of the CMA is regarding improper use of network facilities or network service.

",2020-03-09,2020-03-09,,Malaysia,MYS,MY,Provincial,1,Johor,,,Anti-Disinformation Measures,,,,Malaysia,One or more provinces within one or more countries,,Johor,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",42.2498480757111,38.8671684817672,35.4778694774576,102,https://www.malaymail.com/news/malaysia/2020/03/09/johor-police-probing-six-cases-of-false-reports-on-covid-19/1844738 ; https://www.astroawani.com/berita-malaysia/polis-johor-siasat-enam-kes-berita-palsu-covid19-232997,2020-12-14,2020-12-14T19:18:23Z
R_2THOiPaIeqQ0ZOmNA,4960503,new_entry,original,,,March 16 - The Malaysia Communications and Multimedia Commission (MCMC) has launched an official Telegram channel for the Sebenarnya.my news portal as part of a measure to curb the spread of fake news regarding Covid-19 on social media. Members of the public can join the Telegram channel through https://t.me/sebenarnyamy and receive the latest and most accurate information about Covid-19 verified by authorities such as the Ministry of Health.,2020-03-16,2020-03-16,,Malaysia,MYS,MY,National,1,,,,Anti-Disinformation Measures,,,,Malaysia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",51.0889502133912,47.9378013248841,45.1410876539258,78,https://www.hmetro.com.my/mutakhir/2020/03/555244/covid-19-sertai-telegram-skmm-tangani-berita-palsu ; https://www.thestar.com.my/tech/tech-news/2020/03/16/covid-19-mcmc-launches-telegram-channel-for-anti-fake-news-portal-sebenarnyamy,2020-12-15,2020-12-15T04:23:04Z
R_32UTkUIeNZ68snqNA,7728029,new_entry,original,,,"On March 16, Malaysian State Government of Sarawak warns against spreading fake or unverified news on the social media/ social messenger platforms, referring to Section 233 of the Communications and Multimedia Act (CMA) 1998",2020-03-16,2020-03-16,2021-05-04,Malaysia,MYS,MY,Provincial,1,Sarawak,,,Anti-Disinformation Measures,,,,Malaysia,One or more provinces within one or more countries,,Sarawak,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Provincial/State Government",51.0889502133912,47.9378013248841,45.1410876539258,78,https://www.malaymail.com/news/malaysia/2020/03/16/covid-19-sarawak-imposes-14-day-stay-home-notice-on-travellers-school-holid/1847056,2021-02-21,2021-02-21T11:32:52Z
R_eL0h0gTRMkabNuxNA,8177235,new_entry,original,,,"March 23 - The Malaysian Communications and Multimedia Commission (MCMC), with the cooperation of the police, is investigating the cases of individuals alleged to have spread fake news about COVID-19. The commission said the investigations are being conducted under section 233 of the Communications and Multimedia Act 1988 which carries a maximum fine of RM50,000 or one year of imprisonment or both, upon conviction. To date, the MCMC has received 43 reports from members of the public, with 18 suspects identified. Six of them, including a celebrity, have been charged in court under Section 505 (b) of the Penal Code which carries a maximum jail term of two years or a fine or both, if found guilty.",2020-01-25,2020-03-18,,Malaysia,MYS,MY,National,1,,,,Anti-Disinformation Measures,,,,Malaysia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police,Other (Please specify in the text box)",55.1607626783182,52.173188322986,48.8877727586685,84,https://www.mcmc.gov.my/en/media/press-clippings/covid-19-fake-news-mcmc-police-investigating-five ; https://www.malaymail.com/news/malaysia/2020/03/22/communications-ministry-probes-42-cases-of-fake-news-on-covid-19-and-mco/1849028 ; https://www.malaymail.com/news/malaysia/2020/03/18/police-say-already-opened-40-cases-on-covid-19-fake-news-since-january-25/1847756,2020-12-18,2020-12-18T05:49:41Z
R_viqGXijPmp6ytnXNA,7220675,new_entry,original,,,"Malaysian government's Quick Response Team (PRP) was set up on March 24 to counter fake news pertaining to the movement control order (MCO), Bantuan Prihatin Nasional (BPN), Welfare Department aid, and other hotly debated topics in the wake of the Covid-19 pandemic. The focus of PRP is to monitor and clarify suspicious news as well as announcements and to obtain clarification from those involved so as not to cause concern and apprehension among the public. PRP which comprised of department and agency officers under the Ministry of Communications and Multimedia in cooperation with the National Security Council (NSC) would continue to function throughout the MCO.",2020-04-21,2020-03-24,,Malaysia,MYS,MY,National,1,,,,Anti-Disinformation Measures,,,,Malaysia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",60.3219173796904,57.3611820234563,54.7628429329994,57,https://www.malaysiakini.com/news/521875 ; https://www.mcmc.gov.my/en/media/press-clippings/saifuddin-205-fake-news-items-%E2%80%98busted%E2%80%99-by-communic,2020-12-17,2020-12-17T22:59:39Z
R_2CUr0XLtxkOOpyCNA,9807429,new_entry,original,,,"March 24 — Individuals who deliberately conceal important information about Covid-19 from hospital authorities, and thereby pose a risk to staff and medical facilities, are liable to be charged under Section 22 (d) of the Prevention and Control of Infectious Diseases Act 1988. The penalty comprises a fine or imprisonment of up to two years or both.

Doctors, nurses and other hospital personnel who are the front liners, have a higher risk of contracting the infection, so they should report to the police if they encounter individuals concealing important information about their contact history with individuals infected with Covid-19.",2020-03-24,2020-03-24,,Malaysia,MYS,MY,National,1,,,,Anti-Disinformation Measures,,,,Malaysia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police",60.3219173796904,57.3611820234563,54.7628429329994,57,https://www.malaymail.com/news/malaysia/2020/03/24/malaysian-bar-those-who-withhold-information-from-hospitals-could-be-fined/1849661 ; https://www.hmetro.com.my/mutakhir/2020/03/557872/covid-19-denda-penjara-jika-sembunyi-maklumat,2020-12-23,2020-12-23T08:41:59Z
R_XBzZXzlQEbWHlKhEa,7987370Ea,new_entry,original,,,"On March 16, Malaysian State Government of Sarawak enforces that all schools (primary and secondary) extend their school holidays for another week until March 29",2020-03-16,2020-03-16,2020-03-29,Malaysia,MYS,MY,Provincial,1,Sarawak,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Malaysia,One or more provinces within one or more countries,,Sarawak,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,51.0889502133912,47.9378013248841,45.1410876539258,78,https://www.thestar.com.my/news/nation/2020/03/16/s039wak-to-impose-two-week-stay-at-home-order-from-wednesday-march-18-for-everyone-entering-the-state ; https://www.malaymail.com/news/malaysia/2020/03/16/covid-19-sarawak-imposes-14-day-stay-home-notice-on-travellers-school-holid/1847056,2021-02-21,2021-02-21T11:12:12Z
R_XBzZXzlQEbWHlKhFj,7987370Fj,new_entry,original,,,"On March 16, Malaysian State Government of Sarawak enforces that all schools (primary and secondary) extend their school holidays for another week until March 29",2020-03-16,2020-03-16,2020-03-29,Malaysia,MYS,MY,Provincial,1,Sarawak,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Malaysia,One or more provinces within one or more countries,,Sarawak,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,51.0889502133912,47.9378013248841,45.1410876539258,78,https://www.thestar.com.my/news/nation/2020/03/16/s039wak-to-impose-two-week-stay-at-home-order-from-wednesday-march-18-for-everyone-entering-the-state ; https://www.malaymail.com/news/malaysia/2020/03/16/covid-19-sarawak-imposes-14-day-stay-home-notice-on-travellers-school-holid/1847056,2021-02-21,2021-02-21T11:12:12Z
R_2Eh1ne6a8k8uaPNDy,3925224Dy,new_entry,original,,,"Beginning March 17, Malaysian State Government of Sarawak enforces all kindergartens, childcare centres and tahfiz schools in Sarawak to close for two weeks.",2020-03-16,2020-03-17,2020-03-31,Malaysia,MYS,MY,Provincial,1,Sarawak,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Malaysia,One or more provinces within one or more countries,,Sarawak,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.7739874946395,49.673889774491,46.7694554628749,79,https://www.thestar.com.my/news/nation/2020/03/16/s039wak-to-impose-two-week-stay-at-home-order-from-wednesday-march-18-for-everyone-entering-the-state ; https://www.malaymail.com/news/malaysia/2020/03/16/covid-19-sarawak-imposes-14-day-stay-home-notice-on-travellers-school-holid/1847056,2021-02-21,2021-02-21T10:49:00Z
R_DFSOK8TwRdvV8HvDy,995151Dy,new_entry,original,,,"Muhyiddin added that all nurseries, government and private schools, including boarding schools, international schools, tahfiz centres as well as primary, secondary and pre-university education institutions will be closed. This also includes all public and private universities as well as vocational training centres.

",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Malaysia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.1607626783182,52.173188322986,48.8877727586685,84,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-23,2020-09-23T12:59:18Z
