location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Afghanistan;2020-01;Lockdown;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-02;Lockdown;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-03;Lockdown;0.26;9066134, 2075503,86658,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-04;Lockdown;1;2075503,86658,9066134, 2075503,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-05;Lockdown;1;2075503,9066134, 2075503,2945802,9066134, 9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-06;Lockdown;1;9066134, 3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-07;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-08;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-09;Lockdown;1;3092971,9066134, 2825968,3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-10;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-11;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2020-12;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2021-01;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2021-02;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2021-03;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
Afghanistan;2021-04;Lockdown;1;3092971,9066134;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-02-25;1
